CustomerID,Recency,Frequency,Monetary
16738,298,1,3.75
16739,177,1,323.00000000000006
16742,47,1,464.9
16743,29,7,2238.09
16744,11,7,1304.76
16745,87,17,7194.3
16746,5,18,6697.66
16747,38,2,836.06
16748,18,5,1515.8999999999999
16750,45,5,623.9300000000001
16751,31,1,1764.7199999999998
16752,373,1,207.5
16753,58,1,223.92
16754,372,1,2002.4
16755,114,3,1496.83
16756,215,1,239.40000000000003
16757,319,1,106.83
16758,65,1,369.34000000000003
16759,8,3,789.79
16761,97,1,316.62
16762,20,3,1501.3799999999999
16763,199,1,611.8500000000001
16764,4,13,2799.25
16765,294,1,34.0
16766,273,2,1145.5999999999997
16767,31,11,5580.599999999999
16768,48,3,478.0899999999999
16769,260,1,380.39
16770,58,5,770.1
16771,33,5,2246.8100000000004
16773,57,1,171.59
16774,68,4,661.52
16775,10,11,1695.6599999999999
16776,60,1,388.2800000000001
16777,80,2,226.35000000000002
16778,74,2,245.94
16779,2,22,10629.720000000001
16780,100,2,425.19
16781,372,1,311.25
16782,10,13,2279.9
16784,20,1,107.6
16788,123,2,597.4799999999999
16789,8,1,80.8
16790,4,6,1545.6200000000001
16791,29,7,1721.7799999999997
16792,282,2,110.38000000000001
16793,57,1,243.84
16794,1,10,1222.7099999999998
16795,365,1,414.87999999999994
16796,89,1,305.61999999999995
16800,11,1,1201.4899999999998
16801,163,4,1619.73
16803,65,1,332.3
16804,23,3,536.99
16805,174,2,460.5899999999999
16806,103,4,801.4900000000001
16807,143,3,1121.59
16808,99,2,288.42
16809,23,5,914.69
16810,192,1,309.53999999999996
16811,5,2,547.0699999999999
16812,361,1,479.3500000000001
16813,8,10,1692.98
16814,14,21,6509.1
16816,103,4,417.06000000000006
16817,3,9,1604.75
16818,11,11,3349.57
16820,96,1,497.61
16823,227,1,358.37999999999994
16824,16,2,460.64
16825,39,2,775.1800000000001
16826,51,1,341.70000000000005
16828,93,2,128.5
16829,157,1,197.22
16830,39,1,325.90999999999997
16832,184,3,199.15
16833,1,4,1106.53
16834,228,1,413.46000000000004
16835,128,2,180.85000000000002
16836,40,2,251.87
16837,31,11,3170.9799999999996
16838,197,2,588.85
16839,9,34,16594.35
16841,37,6,1869.82
16842,101,3,1264.19
16843,43,16,10196.570000000002
16846,50,1,214.32000000000002
16847,43,1,193.44
16848,53,1,281.42
16849,187,1,124.57
16850,334,1,332.41
16851,4,3,342.45000000000005
16852,10,2,144.91
16855,24,2,328.40000000000003
16856,15,1,35.400000000000006
16858,369,1,375.69000000000005
16859,145,2,747.8100000000001
16861,60,2,173.76
16863,31,2,502.8
16866,141,3,207.73999999999998
16869,23,4,825.4200000000001
16871,22,6,2812.34
16872,77,3,680.02
16873,5,6,7123.620000000001
16875,67,5,2095.53
16877,12,6,853.7199999999999
16878,84,1,13.3
16880,31,7,1519.0800000000002
16881,67,1,432.0
16882,67,3,705.12
16883,187,2,276.72999999999996
16884,38,2,429.84000000000003
16885,15,3,471.51
16887,35,1,194.88000000000002
16889,195,3,1578.67
16891,2,5,809.7
16892,1,5,525.5400000000001
16893,367,1,145.93
16895,65,1,219.14000000000001
16897,299,2,289.78
16898,26,3,508.81
16899,8,6,1281.56
16900,17,3,887.11
16902,116,1,1706.88
16903,29,1,373.24
16904,4,16,3754.27
16905,5,7,3102.4300000000003
16906,82,4,579.7700000000003
16907,29,5,981.65
16909,72,1,379.14
16910,4,8,1510.06
16912,29,11,2575.38
16913,290,1,113.44
16914,36,1,208.45999999999995
16915,9,6,621.6800000000001
16916,24,2,576.2600000000001
16917,277,1,391.52000000000004
16918,50,6,1068.8200000000002
16919,156,11,2596.4500000000003
16921,61,1,169.79000000000002
16923,12,19,7247.610000000001
16924,21,3,846.75
16926,371,1,230.25000000000003
16927,116,3,543.0500000000001
16928,80,17,2847.6
16929,4,7,1295.3899999999999
16930,26,3,380.54999999999995
16931,5,21,4604.219999999999
16932,53,1,161.93999999999997
16933,1,2,563.23
16934,55,2,950.9300000000001
16936,26,1,262.68
16938,9,4,2736.38
16940,52,3,3049.88
16942,13,9,1920.59
16943,212,3,816.7299999999999
16945,22,19,4345.5
16947,236,1,406.48
16948,139,3,435.02000000000004
16949,4,6,1286.2700000000002
16950,57,3,1178.56
16951,135,3,1277.7500000000002
16952,109,2,167.60999999999999
16953,30,1,20.8
16954,1,9,2085.08
16955,185,4,518.67
16956,18,1,308.74
16957,239,2,416.64
16959,87,1,117.35000000000001
16960,39,3,507.05
16961,116,1,234.17000000000002
16963,187,1,110.55000000000001
16965,227,1,201.18999999999994
16966,8,7,2154.9700000000003
16967,189,1,319.02
16968,4,2,439.43
16969,39,3,650.4100000000001
16971,38,1,357.21
16976,267,1,251.51999999999998
16978,78,1,344.3299999999999
16979,4,6,1852.0
16980,255,2,1078.9600000000003
16982,61,1,384.06
16983,13,7,1931.25
16984,88,2,4481.35
16985,17,10,5464.119999999999
16986,30,2,1873.2
16987,3,7,1625.0500000000002
16988,5,1,126.12
16989,7,6,1133.25
16990,219,1,179.0
16992,11,5,1614.3099999999997
16996,30,6,1456.9600000000003
16997,288,3,702.0
16998,150,4,295.0
16999,23,2,484.82
17001,1,11,3989.5699999999997
17002,86,3,1493.7300000000002
17004,46,2,1412.9400000000003
17006,5,4,781.78
17007,51,6,889.9299999999998
17010,18,1,195.36
17011,30,1,270.9
17014,8,3,586.3299999999999
17015,29,3,1842.56
17017,3,20,8694.26
17018,41,2,920.1
17019,11,4,1272.6100000000001
17022,31,1,71.0
17024,45,3,95.85
17025,61,3,357.77
17026,185,2,154.82999999999998
17027,79,6,890.2900000000001
17029,111,2,716.0
17030,64,1,146.87000000000003
17031,12,2,380.35
17033,86,3,1030.14
17034,16,3,745.5200000000001
17035,246,2,433.53
17037,88,1,1267.32
17038,30,1,112.40000000000002
17040,138,1,449.72999999999996
17041,27,3,1081.57
17042,3,5,1044.38
17043,32,4,1735.18
17044,25,1,948.48
17045,113,3,339.43999999999994
17046,157,1,642.0199999999999
17047,85,3,1100.8999999999999
17048,118,3,925.35
17049,3,9,5659.98
17050,96,6,3228.8399999999997
17051,194,1,247.14
17052,28,1,413.74999999999994
17053,131,1,498.47999999999996
17054,28,5,1356.3300000000002
17058,82,3,1179.8899999999999
17059,30,5,3095.04
17060,266,1,234.24
17061,74,11,5232.23
17062,314,4,538.37
17063,21,7,1461.14
17064,59,3,859.35
17068,12,21,4552.139999999999
17069,28,9,2709.7
17070,114,1,312.14
17071,28,9,2429.03
17073,18,4,1446.0900000000001
17075,18,4,834.1199999999999
17076,36,3,841.0799999999999
17078,36,2,378.20000000000005
17079,78,1,118.80000000000001
17080,22,2,287.62
17081,25,2,290.15999999999997
17082,33,2,2003.85
17083,109,3,1405.78
17084,35,2,2949.75
17085,123,5,1566.65
17086,7,6,2050.08
17088,28,4,1991.0100000000002
17090,4,7,2043.9500000000003
17091,3,9,3827.7600000000007
17092,50,4,1777.7800000000002
17094,322,1,301.99999999999994
17095,23,3,1324.1599999999999
17096,15,4,1022.1299999999999
17097,2,8,954.42
17100,18,2,971.74
17101,10,4,1621.73
17102,262,1,25.5
17105,159,2,665.7799999999999
17107,33,6,10815.43
17109,29,6,885.0400000000001
17110,165,1,163.3
17111,47,1,248.60999999999996
17114,6,8,808.62
17115,8,3,837.4999999999997
17117,288,1,116.19999999999999
17118,318,1,157.02
17119,3,2,606.91
17120,233,1,307.46000000000004
17122,119,1,138.32
17123,162,1,345.29999999999995
17124,185,1,298.89
17125,50,1,259.35
17126,152,5,1004.75
17128,335,1,157.08999999999997
17131,5,5,2463.17
17133,16,7,4892.240000000001
17134,107,2,425.0
17135,16,7,1139.73
17138,276,1,380.5
17139,16,12,10668.470000000001
17140,247,1,465.32
17142,239,1,578.9999999999999
17144,1,2,984.5699999999999
17146,106,3,749.78
17147,23,4,1714.59
17148,52,1,124.88
17152,195,3,1689.5
17153,24,1,213.77999999999997
17154,75,1,329.34
17155,18,2,251.69999999999993
17157,8,2,319.0
17158,32,3,1266.97
17159,22,3,1538.88
17160,31,6,3518.0299999999997
17162,29,10,1715.46
17163,22,2,293.1
17164,33,7,2467.35
17165,284,1,158.68
17166,39,2,206.33999999999997
17169,58,2,835.7800000000002
17171,289,1,224.91
17172,79,1,317.76
17173,5,8,3766.5999999999995
17174,218,1,59.9
17175,44,4,1443.69
17176,202,1,306.13
17179,178,3,711.79
17180,56,4,796.03
17181,57,2,239.91999999999996
17183,8,6,3347.31
17186,47,2,144.0
17187,227,1,203.95
17188,11,7,2474.23
17189,106,2,384.40000000000003
17190,59,2,444.74
17191,28,7,2095.13
17193,36,7,1699.3000000000002
17194,274,2,262.62
17197,30,1,1013.01
17198,24,3,692.2199999999999
17201,54,1,342.63
17203,36,6,3563.8499999999995
17204,175,4,1564.56
17205,54,1,384.08
17206,53,1,204.24
17211,27,8,2317.2200000000003
17212,253,1,226.85
17213,40,7,2781.2300000000005
17214,60,6,1069.1200000000001
17217,234,1,113.49999999999999
17218,4,10,1960.7199999999998
17219,32,1,114.23
17220,24,14,3198.25
17221,7,2,335.13000000000005
17222,65,1,354.15
17223,310,2,426.79
17226,309,1,393.48999999999995
17227,19,6,939.3199999999999
17228,16,8,1906.09
17229,96,2,318.76000000000005
17230,264,8,3638.41
17231,12,10,3174.32
17232,3,2,421.52
17233,35,1,190.88
17234,183,1,149.89
17235,25,2,550.0600000000002
17236,13,6,916.1300000000001
17237,11,2,314.69
17238,3,17,3744.65
17239,313,1,382.50000000000006
17242,108,2,1135.04
17243,1,26,8676.849999999999
17244,53,1,954.9
17245,205,1,171.45
17247,15,1,282.19
17248,120,1,318.65000000000003
17250,4,2,384.52
17251,363,1,283.28
17252,117,2,353.85999999999996
17253,18,1,178.26
17254,5,2,272.44
17255,41,2,298.41
17256,107,2,240.0
17259,148,2,603.37
17262,52,5,1253.3600000000001
17263,208,1,63.440000000000005
17265,139,2,562.9000000000002
17266,2,3,310.64
17267,127,2,317.61999999999995
17268,108,4,763.64
17272,42,4,2148.6300000000006
17274,35,1,111.98000000000002
17277,228,2,1065.3500000000001
17278,241,1,246.04000000000002
17279,58,1,187.82999999999998
17282,130,3,1703.4100000000003
17284,60,6,1652.58
17286,22,1,153.92000000000002
17287,26,7,1064.1100000000001
17288,9,7,1419.73
17289,32,3,944.4100000000001
17290,4,2,525.24
17291,308,1,550.8000000000001
17293,8,9,1875.1100000000001
17295,29,3,556.95
17297,17,1,131.78
17298,101,2,498.42
17299,12,4,669.1099999999999
17301,21,1,197.63000000000002
17302,15,5,1135.63
17303,361,1,250.03999999999996
17306,11,19,8631.310000000001
17309,95,1,82.75
17311,78,2,1384.85
17312,139,3,644.3
17313,31,1,2328.84
17314,25,8,2527.92
17315,2,38,6292.26
17317,46,3,2600.34
17320,100,3,1200.6200000000001
17321,8,2,700.8599999999999
17323,15,7,921.0699999999999
17324,18,4,990.2299999999999
17325,280,1,96.8
17329,14,2,523.11
17330,23,2,363.9
17331,124,1,175.2
17333,86,1,494.25
17334,302,2,307.02000000000004
17337,151,4,2027.87
17338,17,8,6643.93
17339,94,2,243.36
17340,30,11,12353.29
17341,157,3,781.3599999999999
17343,355,1,193.64
17344,46,1,160.57000000000002
17345,15,4,537.7400000000001
17346,4,15,2676.56
17347,86,1,228.96
17348,15,5,1159.5199999999998
17349,179,1,110.75
17350,8,4,1286.0700000000002
17351,36,3,587.15
17353,129,2,1740.0
17354,51,1,1393.06
17356,312,1,178.21999999999997
17357,24,2,388.13999999999993
17358,303,2,365.84999999999997
17359,11,1,127.85999999999999
17360,17,3,585.7900000000001
17361,49,3,488.20000000000005
17362,239,2,312.22999999999996
17364,1,11,4481.18
17365,13,8,4801.5599999999995
17367,238,1,168.39999999999998
17368,23,8,1912.6700000000003
17370,73,4,446.17999999999995
17371,17,3,423.88999999999993
17372,41,8,1342.68
17373,40,4,646.9200000000001
17374,219,2,495.7699999999999
17375,199,3,400.09999999999997
17376,71,2,203.2
17377,24,20,4100.92
17379,11,1,404.66
17381,9,29,20275.61
17382,65,1,65.4
17383,4,1,199.28999999999996
17384,19,2,336.4
17385,15,1,261.11
17386,8,6,2686.4200000000005
17387,20,2,784.1099999999999
17388,78,4,1259.5600000000002
17389,1,34,31833.68
17391,164,2,508.8
17392,307,2,457.90999999999997
17394,219,1,203.86999999999995
17396,39,8,7330.8
17397,22,2,696.4100000000001
17398,115,3,653.38
17400,126,5,2129.96
17402,5,13,2633.8499999999995
17403,36,1,281.62
17404,4,15,31906.819999999996
17405,1,3,1031.41
17406,333,3,2200.42
17408,163,1,32.65
17409,185,2,771.8499999999999
17410,16,5,1214.72
17411,12,3,778.9399999999999
17412,3,7,1258.0600000000002
17414,44,2,778.0
17415,80,1,507.8399999999999
17416,30,7,6893.42
17418,42,2,463.46
17419,11,12,4226.57
17420,50,3,598.83
17422,16,6,1979.3700000000001
17423,46,2,698.41
17425,19,2,759.1700000000001
17426,8,6,5037.26
17427,72,1,100.8
17428,1,28,17256.85
17429,128,3,524.9200000000001
17430,33,2,265.76000000000005
17431,313,1,403.3
17432,18,2,365.76
17433,88,1,303.15999999999997
17434,2,7,2373.8199999999997
17436,2,2,216.3
17438,254,1,388.45000000000005
17440,157,3,186.42
17442,37,6,2248.56
17443,220,1,534.24
17444,148,3,2940.04
17446,177,2,120.90000000000002
17447,40,2,541.53
17449,2,7,2520.86
17450,8,46,194550.78999999998
17451,1,7,1721.4
17453,18,2,486.71999999999997
17454,192,4,517.53
17455,204,1,131.7
17456,365,1,249.86
17457,127,5,1737.7
17458,15,1,316.49999999999994
17459,43,2,657.3
17460,94,6,622.43
17461,23,3,757.4599999999999
17462,60,2,675.6899999999999
17463,16,5,1896.41
17464,158,1,289.96000000000004
17466,10,2,763.28
17468,10,2,137.0
17469,16,5,1870.9700000000003
17470,45,5,1125.0700000000002
17472,191,3,710.29
17475,79,1,194.36999999999995
17480,78,1,511.82
17481,4,4,1255.59
17483,65,3,414.04
17486,261,1,396.87
17489,59,2,376.63999999999993
17490,1,7,2092.32
17491,1,10,3558.8700000000003
17492,248,1,374.57
17495,8,2,497.56000000000006
17496,359,1,271.05
17498,76,1,272.22
17499,290,1,622.88
17500,17,3,1138.0
17501,221,2,288.59999999999997
17502,9,4,689.0999999999999
17503,3,2,558.9599999999999
17504,206,9,2997.03
17505,162,2,1145.84
17506,76,1,302.20000000000005
17507,262,2,605.58
17508,281,1,387.31
17509,58,8,6115.139999999999
17510,25,1,308.48
17511,3,31,91062.38
17512,29,10,2924.99
17513,72,1,513.2
17514,128,1,208.65
17515,31,4,639.02
17516,15,5,768.08
17517,309,1,153.94
17519,17,6,1844.02
17520,54,1,546.81
17521,30,3,723.21
17522,2,5,1070.71
17523,11,4,652.74
17524,361,1,145.0
17525,360,1,422.7
17526,5,4,1195.9
17527,54,4,939.37
17528,1,8,3628.5
17530,1,10,2385.0
17531,190,1,296.7
17534,54,1,223.36
17535,280,1,164.39999999999998
17536,177,1,76.5
17537,30,2,897.62
17538,26,1,98.42
17540,25,2,578.9
17542,270,1,170.75
17545,43,3,645.96
17548,234,1,103.3
17549,24,2,148.86
17550,197,3,267.1600000000001
17551,359,1,306.84000000000003
17552,60,4,930.41
17553,130,1,1487.6
17554,1,5,1952.4499999999998
17555,20,2,483.26
17556,206,1,157.9
17557,14,3,541.4599999999999
17560,95,4,854.95
17561,19,1,167.61999999999998
17562,14,7,1122.3799999999999
17564,24,3,454.01
17566,8,2,901.2099999999999
17567,7,8,4331.48
17569,332,1,344.13999999999993
17571,50,4,1498.51
17572,71,4,226.75
17573,29,3,380.59999999999997
17574,243,1,185.64999999999998
17576,8,19,3622.68
17578,218,1,143.45999999999998
17579,5,3,448.8999999999999
17580,253,3,215.71999999999997
17581,1,25,11045.039999999999
17582,236,1,175.27
17584,7,2,1242.3000000000002
17585,109,4,1133.07
17588,100,3,1240.2
17589,60,4,2404.17
17590,2,3,1479.22
17591,73,7,2225.9700000000003
17593,4,5,3927.3400000000006
17594,85,2,993.1800000000001
17595,12,2,388.78999999999996
17596,23,7,2827.9300000000003
17597,214,1,2044.37
17600,18,1,161.67000000000002
17601,239,1,116.00999999999999
17602,2,6,5102.97
17603,78,1,394.71999999999997
17604,217,2,309.35999999999996
17608,33,2,193.42000000000002
17609,41,5,1112.2199999999998
17611,7,15,3984.22
17612,53,6,2048.45
17613,23,14,4559.150000000001
17614,57,1,390.07000000000005
17615,130,3,329.6000000000001
17616,174,3,571.2
17618,6,3,971.5800000000002
17619,312,1,218.51999999999995
17620,60,1,81.44
17621,21,3,1379.8999999999999
17623,33,1,527.0500000000001
17624,15,2,843.48
17625,18,4,2047.0
17628,81,1,75.75000000000001
17629,6,8,1814.12
17630,170,2,503.59999999999997
17631,2,3,528.3300000000002
17633,31,4,1324.8400000000001
17634,36,9,2361.9700000000003
17636,19,1,285.55999999999995
17637,31,2,547.0600000000001
17639,276,1,108.5
17640,87,1,621.6600000000001
17642,120,2,712.29
17643,373,1,101.55
17644,1,11,2895.64
17646,219,3,1008.39
17647,65,1,133.06
17648,61,4,1797.5
17649,138,1,868.49
17650,21,1,166.07999999999998
17651,12,10,3945.0
17652,25,12,4867.72
17653,37,4,1207.56
17654,277,1,117.55000000000001
17655,11,7,2638.9400000000005
17656,73,5,1674.6900000000003
17658,26,2,595.42
17659,17,12,2999.46
17660,141,1,196.0
17663,26,7,1802.9100000000003
17664,19,2,604.64
17666,4,2,728.1599999999999
17667,66,5,2055.51
17668,1,2,347.75
17669,43,7,3406.72
17670,228,1,205.7
17671,16,4,1572.7100000000003
17672,50,2,3178.17
17673,2,6,1629.12
17674,74,2,551.0400000000001
17675,1,31,20374.28
17676,4,6,1387.68
17677,2,30,16363.23
17678,264,1,298.11
17679,53,2,1992.1100000000001
17680,24,1,184.39999999999998
17682,10,6,2474.3299999999995
17684,44,1,239.41
17685,17,7,3191.53
17686,7,7,5739.460000000001
17690,30,15,4757.95
17691,358,2,290.4
17692,127,4,740.9399999999998
17693,137,1,200.46999999999997
17694,142,1,283.12
17695,132,2,765.3400000000001
17696,38,8,2285.7100000000005
17697,236,1,338.95000000000005
17698,261,1,154.95
17700,17,4,2534.64
17701,253,1,417.95000000000005
17702,30,4,1824.37
17703,35,3,798.74
17704,169,2,885.1899999999999
17705,3,9,1823.52
17706,4,17,10504.49
17707,185,2,152.39999999999998
17708,188,2,267.08000000000004
17709,170,1,137.45
17711,11,2,385.1
17712,45,1,522.91
17714,321,1,153.0
17715,201,1,326.4
17716,23,11,5655.99
17718,232,1,139.35
17719,38,15,5396.04
17720,26,4,1195.94
17722,96,4,2424.04
17723,127,6,3276.4
17724,71,3,1033.0
17725,16,11,3439.08
17727,15,1,1060.25
17728,4,3,2876.01
17730,3,13,5298.48
17731,79,4,1240.11
17732,373,1,303.96999999999997
17733,39,2,692.1899999999999
17734,54,3,700.63
17735,2,19,13110.02
17736,9,3,377.44
17737,9,2,168.24
17738,19,4,1879.05
17739,12,7,2791.3500000000004
17742,113,2,355.11
17744,4,6,2322.4
17746,240,1,110.25000000000001
17747,113,1,71.4
17749,178,2,674.52
17750,5,9,1797.5700000000002
17752,359,1,80.64
17754,1,5,1772.2599999999998
17757,1,30,5605.290000000001
17758,19,8,3456.7
17759,17,3,834.99
17760,22,2,287.59000000000003
17761,33,1,712.78
17763,263,1,15.0
17764,51,2,818.82
17765,159,3,371.88
17767,15,1,271.20000000000005
17768,8,3,2273.18
17769,13,10,3997.9800000000005
17770,199,5,1143.2699999999998
17771,57,2,245.81000000000003
17772,11,2,182.76999999999998
17774,97,4,1225.4099999999999
17775,255,1,56.4
17777,25,3,665.8600000000001
17779,21,3,658.57
17781,159,2,188.01999999999998
17783,72,2,283.4699999999999
17785,53,1,131.94
17786,85,2,278.74
17787,153,4,1865.19
17788,74,2,1117.9
17789,281,1,225.9
17790,27,14,1965.5500000000002
17791,30,1,106.1
17793,25,1,323.04
17795,180,2,350.38999999999993
17796,40,4,697.9000000000001
17797,22,3,780.4300000000002
17799,22,10,3055.9300000000003
17800,37,9,1199.01
17802,82,3,1285.04
17805,74,1,512.31
17806,11,1,546.04
17809,16,12,5411.91
17811,4,39,7837.7300000000005
17812,13,4,732.1599999999999
17813,14,5,1770.8799999999999
17816,37,4,36.559999999999995
17817,4,3,387.68
17819,72,7,3704.87
17824,51,1,298.4
17827,5,5,1995.46
17828,23,4,1820.0900000000001
17829,299,1,889.24
17830,2,3,398.69999999999993
17831,33,1,35.400000000000006
17832,50,1,155.37000000000003
17835,3,3,350.63999999999993
17836,47,1,110.21
17837,42,8,1593.38
17838,27,5,2779.3
17839,42,1,338.79999999999995
17841,2,124,40991.57
17843,303,1,205.48000000000002
17844,107,1,51.56
17846,85,1,2033.1
17848,81,9,901.2
17849,218,4,605.8000000000001
17850,372,34,5391.210000000001
17852,12,2,114.34
17854,185,2,311.26
17855,373,1,208.97
17856,2,4,1418.0300000000002
17857,4,23,26879.04
17858,6,12,5155.66
17859,305,1,148.21
17860,369,1,252.8
17861,3,8,2100.8
17862,324,1,330.9
17863,59,6,3160.0
17864,13,3,597.5
17865,31,20,10526.32
17866,143,1,329.65
17867,30,6,1197.1000000000004
17869,107,5,428.18
17870,2,12,1894.3500000000001
17871,205,1,155.90000000000003
17873,80,5,1859.1600000000003
17874,185,6,683.4600000000002
17877,170,1,237.61
17878,44,1,379.45
17879,174,1,178.51999999999998
17880,365,1,458.91999999999996
17881,304,1,133.35000000000002
17883,3,4,671.77
17884,4,4,717.45
17885,12,1,190.19
17886,32,3,899.6099999999999
17887,129,1,111.35
17888,21,8,726.05
17889,212,2,203.87
17890,323,2,602.0900000000001
17891,162,1,203.85999999999996
17892,56,3,244.10000000000002
17893,225,1,112.25
17894,72,8,1119.81
17895,44,1,98.0
17896,23,1,256.32
17897,173,3,566.6
17898,85,2,152.06
17899,159,1,155.79999999999998
17900,190,2,112.19999999999999
17901,29,1,110.38
17904,21,1,191.66999999999993
17905,71,4,800.24
17906,247,1,72.9
17908,374,1,243.27999999999997
17911,9,1,366.23
17912,310,5,311.01
17913,59,2,411.59999999999997
17914,4,1,336.43
17917,45,3,341.28000000000003
17919,88,1,1304.0400000000002
17920,4,17,4204.1
17921,64,4,826.52
17923,282,1,207.50000000000003
17924,12,7,2962.500000000001
17925,373,1,244.08
17926,133,2,397.29
17928,45,2,212.54000000000002
17929,11,4,843.0
17930,36,5,1740.4799999999998
17931,134,2,408.36
17932,29,3,1331.57
17934,52,2,704.25
17935,138,2,145.79000000000002
17936,5,1,389.84
17937,9,7,4301.22
17939,160,1,99.14000000000001
17940,49,10,4106.4400000000005
17941,131,1,304.56
17942,8,1,77.50000000000001
17946,233,2,149.58
17947,37,1,176.67999999999998
17948,147,1,358.56000000000006
17949,1,45,58510.48000000001
17950,72,3,482.2
17951,40,3,1008.5400000000003
17954,5,12,2332.7200000000003
17955,199,4,557.3
17956,249,1,12.75
17957,66,1,111.67999999999999
17958,117,1,508.4599999999999
17960,171,1,73.78
17961,21,39,1296.44
17962,142,1,102.83
17964,32,2,471.69999999999993
17965,38,14,2622.57
17966,38,5,1098.4299999999998
17967,372,1,123.07
17968,374,1,277.35
17969,166,2,228.20000000000002
17970,211,1,582.59
17972,242,1,136.04
17973,52,1,337.03999999999996
17974,25,3,740.79
17975,15,13,4488.81
17976,372,1,353.19000000000005
17977,29,1,288.14
17978,365,1,300.91999999999996
17979,36,4,757.7099999999998
17980,166,3,811.45
17984,145,1,152.68
17985,22,1,634.9499999999999
17986,56,1,20.8
17987,185,1,198.57
17988,12,7,201.11999999999998
17990,237,3,630.84
17991,225,2,93.35
17994,122,4,678.49
17995,282,1,76.1
17997,74,8,1970.67
17999,37,2,382.06000000000006
18001,12,2,417.22999999999996
18004,362,1,169.47
18005,4,2,249.71999999999997
18006,23,1,444.68
18008,70,9,2116.19
18009,235,1,257.34
18010,257,1,174.79999999999998
18011,373,1,102.79
18013,155,2,187.29
18014,28,1,166.42
18015,4,1,120.03000000000002
18016,32,5,1483.56
18017,81,3,523.0
18018,108,2,122.14
18019,52,1,38.45
18022,36,1,668.1099999999999
18024,153,2,389.78
18027,99,1,115.30999999999999
18030,4,2,230.64999999999998
18032,334,1,73.5
18033,65,1,97.97000000000001
18034,22,2,422.87999999999994
18035,36,3,730.4000000000002
18036,32,3,405.62
18037,154,6,70.02
18040,19,2,357.2
18041,12,21,4183.39
18042,54,1,165.04999999999998
18043,25,3,559.51
18044,4,10,2088.6
18045,45,1,189.39999999999998
18048,203,2,172.29000000000002
18050,359,1,74.4
18053,71,1,300.0200000000001
18055,7,10,6784.1900000000005
18056,288,1,363.65
18058,10,1,170.16
18059,23,3,306.46
18061,22,10,2119.41
18062,173,3,720.5200000000001
18064,133,2,814.0
18065,6,14,2392.83
18066,75,1,318.0
18067,40,1,396.33000000000004
18068,289,1,101.69999999999999
18069,26,5,2036.67
18071,258,2,453.0
18072,186,1,247.44
18073,114,12,3877.5199999999995
18074,374,1,489.6
18075,23,10,2611.75
18077,8,11,2633.01
18078,217,2,336.13
18079,45,4,3651.9699999999993
18080,19,2,1231.5
18081,36,3,343.45
18082,26,1,703.37
18084,16,1,90.47999999999999
18085,330,2,689.9499999999999
18086,274,1,101.33999999999999
18087,98,2,4055.7199999999993
18088,61,1,167.66999999999996
18092,2,11,9068.26
18093,93,4,2106.52
18094,82,7,3017.3
18095,313,2,580.05
18096,12,3,911.1500000000001
18097,8,6,2697.8
18099,127,1,168.31
18101,11,2,223.64999999999998
18102,1,60,259657.3
18104,37,1,754.6400000000001
18105,38,1,113.48000000000002
18106,330,1,430.7
18108,254,1,271.0
18109,2,26,8052.97
18110,20,1,236.3
18112,12,2,352.69000000000005
18113,369,1,76.32000000000001
18114,290,1,220.1
18116,68,8,1418.03
18117,26,1,320.71999999999997
18118,11,26,5653.82
18119,368,1,181.11999999999995
18120,214,1,111.14999999999999
18121,149,2,673.1
18122,8,6,1826.21
18123,24,2,589.44
18125,30,4,1142.99
18126,61,1,206.83
18127,19,3,348.73
18129,243,1,112.55
18130,15,3,1059.3899999999999
18133,212,1,931.4999999999999
18135,29,5,681.9100000000001
18136,63,3,784.3299999999998
18138,295,1,152.65
18139,18,6,8438.34
18142,157,2,1019.52
18143,117,2,1000.1600000000001
18144,8,12,2888.7500000000005
18145,13,4,2861.55
18146,141,2,160.35
18147,46,2,179.33999999999997
18149,51,3,612.0799999999999
18150,32,3,566.5800000000002
18151,135,2,653.3499999999999
18154,3,2,399.18999999999994
18155,75,3,371.62000000000006
18156,13,2,734.94
18158,9,2,453.4
18159,301,1,530.1500000000001
18160,57,2,638.0600000000002
18161,15,5,1618.69
18164,37,1,399.65
18165,177,1,302.46000000000004
18167,23,3,1384.86
18168,176,6,1169.94
18169,61,1,202.65
18170,33,3,980.3100000000001
18171,59,5,1231.31
18172,15,20,7561.68
18173,87,4,2106.8400000000006
18174,7,1,104.0
18176,358,1,476.35
18177,31,6,1341.42
18178,129,4,1590.81
18179,9,6,1793.1700000000003
18180,5,6,1843.7500000000005
18181,24,1,382.7999999999999
18183,227,2,632.0700000000002
18184,15,1,49.8
18185,249,1,304.25
18188,15,3,2001.0399999999997
18189,78,2,1090.2400000000002
18190,192,2,284.46
18191,262,1,207.79999999999998
18192,72,1,957.9699999999999
18193,165,1,243.76
18194,82,1,973.8399999999999
18196,95,2,689.1300000000001
18198,4,17,5425.560000000001
18200,106,1,163.8
18202,200,3,1396.9900000000002
18203,157,1,160.42000000000002
18204,71,3,1993.7000000000003
18205,36,2,517.3599999999999
18209,29,1,139.10000000000002
18210,2,6,2621.38
18211,26,5,600.07
18212,326,1,248.42
18213,237,1,232.48000000000002
18215,89,1,299.34
18216,31,1,481.74999999999994
18217,29,2,621.7500000000001
18218,211,2,662.08
18219,3,10,2069.77
18220,227,1,305.28000000000003
